,time_step_dice,time_step_dice_hd
0,29241507700,21317665300
1,419526300,1499499600
2,180410800,1442593600
3,180208500,1461612900
4,21044494400,21266841500
5,406058000,1309786100
6,182633600,1297090200
7,179274800,1288632100
8,19818921700,21042533200
9,500152000,984818200
10,181120300,1065845800
11,179720900,1020405800
12,19837098800,20732075200
13,388485200,947597100
14,182078200,942395600
15,180451400,890245600
16,19836543700,20810738800
17,527711700,951602300
18,184668300,915434000
19,179569500,947800600
20,19719235100,20900646900
21,391734400,968667000
22,181738700,969372200
23,178793700,946174000
24,19062673900,20820486400
25,476074000,971025800
26,182708600,940439300
27,179451900,945982500
28,21025111100,20800142600
29,388077100,998274500
30,183067900,932466400
31,179870700,1131004400
32,20061421400,21036170600
33,439114500,1197595700
34,183920300,1203396600
35,180716000,1190084800
36,19840002900,21225503300
37,397543600,1256904500
38,183115300,1199617900
39,180190600,1190337700
40,19845767300,20985032300
41,473674600,1179476200
42,183233100,1242706900
43,179770000,1438203500
44,25346716400,21119791600
45,388615900,1194351600
46,182155300,1189168700
47,180728600,1288109400
48,19734319500,21015387700
49,518834500,1206536300
50,187620300,1229242300
51,178205700,1223895700
52,19783364900,21020452900
53,426641600,1230197600
54,182951200,1184866600
55,180002800,1263733400
56,19924951300,21092401700
57,389413500,1214489600
58,181048000,1202336300
59,181372500,1234710300
60,19836868200,21218761400
61,478699000,1245902600
62,182214500,1184694300
63,180203700,1258111200
64,20046226800,21082789700
65,488941700,1242126600
66,182837300,1196317400
67,180581300,1206006800
68,19704041000,21043615700
69,498223700,1234122600
70,183963300,1191325800
71,179233700,1213112100
72,19799865900,23685854400
73,409668000,1559156000
74,180623700,1514410700
75,182671100,1490558200
76,19876159800,21434235200
77,410157000,1477566100
78,181189200,1381736500
79,180736500,1394980300
80,19939138000,21291327300
81,493187900,1231733400
82,181738600,1193720600
83,180381300,1228503000
84,19965879700,21245165000
85,412015100,1212340200
86,183119100,1205771600
87,179552700,1201982300
88,19753485200,21409751200
89,379128500,1453458000
90,181332900,1384948400
91,179561000,1366894900
92,21362232200,21043295100
93,452301900,1249093300
94,182376800,1235840300
95,179278100,1192908100
96,19715667300,21039229700
97,406508500,1215169400
98,182317900,1200827900
99,177749400,1232237900
100,19837031000,21369572900
101,384145900,1321026300
102,181045200,1372892300
103,179455100,1366370400
104,19934713500,21123769800
105,463273100,1248092000
106,181458600,1199443400
107,181520000,1224432100
108,19973716300,21066331200
109,501174000,1217931400
110,184140500,1236299800
111,179384200,1304400800
112,20046420300,21290061500
113,474778700,1197185100
114,180788100,1203730200
115,179035400,1205397700
116,19820734200,21189927200
117,477293000,1209694800
118,184478600,1163159100
119,179221600,1221406600
120,19915437300,21219198300
121,498222800,1222679800
122,184245900,1189603000
123,179152600,1218001500
124,20022206300,22127754800
125,425551400,1518068800
126,182326900,1426044700
127,178953500,1253848700
128,19979418900,21302655700
129,410271500,1247291800
130,181771600,1177258200
131,179691700,1272030700
132,20001821600,29634019300
133,501881300,1240647000
134,183826900,1222118400
135,179196700,1278061300
136,20036111500,21246188600
137,504568100,1199294300
138,185655600,1175576200
139,177498000,1203569000
140,19964099500,21109036400
141,410033600,1244474900
142,182956000,1199724300
143,177766100,1262648500
144,25115866800,21247042900
145,499986800,1249067200
146,183643200,1196840500
147,179393900,1284597700
148,20024585200,21472847900
149,381049300,1261216700
150,181401100,1283515700
151,179040500,1244725100
152,20066835100,21212482500
153,500109500,1249303700
154,184872900,1219115900
155,178496400,1302605000
156,20127179700,23107853900
157,440610700,1237596500
158,181566300,1267170200
159,179115200,1297735800
160,19844688200,21049092400
161,437898200,1237063200
162,182788400,1214333800
163,178480300,1251192900
164,19714005300,21196322400
165,479114200,1226668300
166,182334700,1267007500
167,180677700,1275228100
168,19766444500,21210816500
169,422678900,1194681300
170,182358900,1182539200
171,178127600,1329076200
172,19840515100,21034025400
173,376189300,1259226200
174,181351700,1231737400
175,178987000,1261701700
176,19921970200,21191397200
177,403002200,1202684100
178,180984900,1233629900
179,179573900,1268438700
180,19720894100,20971641700
181,390539400,1212842300
182,179774700,1237440300
183,179809500,1277862100
184,19709758200,21110207800
185,417204500,1229576400
186,181674700,1190920600
187,178318300,1275530100
188,19676235900,21158500700
189,504901900,1228051600
190,185458300,1238847200
191,178352400,1291802400
192,19803175200,21236961100
193,395127400,1252911300
194,181746300,1245767600
195,180312300,1269691100
196,19865273300,21161841400
197,431674100,1234039200
198,182513700,1258922700
199,180115400,1411155000
200,20315884300,21687860300
201,500668700,1239496000
202,182872000,1280061600
203,179630500,1254026300
204,19856484000,21215440600
205,486614500,1255510400
206,182023200,1245770100
207,179451500,1326594700
208,19823817500,22410787800
209,380679900,1212109700
210,181093400,1376152800
211,179151600,1275367100
212,19781441700,21400488500
213,440275000,1263916000
214,182323200,1259167400
215,179666800,1340678300
216,19843853700,21260243900
217,428771000,1215618000
218,182308500,1215274500
219,179362300,1359238000
220,19812467000,21148955400
221,386560500,1205093700
222,180515000,1207465800
223,180170800,1276069000
224,20275044600,21112900300
225,496781500,1295448800
226,183708500,1185322600
227,179482800,1295466600
228,19690345200,21128656000
229,384953600,1212592500
230,181558600,1273638400
231,180446300,1280256000
232,19746846900,21206238800
233,369933600,1229270400
234,180747900,1205583100
235,179556800,1282650500
236,19895873900,21095898300
237,433668700,1217291600
238,182217900,1183339200
239,179027700,1249934000
240,19789155400,23282801800
241,513454200,1261521900
242,185710500,1378015300
243,178059900,1273407200
244,22501357000,21049800400
245,478621200,1211750700
246,179723900,1213051300
247,181407500,1301494500
248,19726059400,20971794300
249,480227300,1242384700
250,180550400,1320757900
251,178452700,1484974500
252,19888055400,20952755700
253,531729000,1204424300
254,184899100,1172884900
255,178395100,1274085600
256,19711146200,21077129400
257,501521800,1249879600
258,184143600,1209700400
259,177965700,1281508300
260,19847441600,21589844100
261,430110000,1295144600
262,181440500,1298401400
263,179719400,1254233400
264,19840170400,21085974300
265,434496300,1206497100
266,182209100,1208853300
267,180148900,1266149700
268,19783713100,20921459000
269,381055700,1214194700
270,184679200,1210312300
271,178682500,1246484200
272,19636855800,20915024900
273,479137600,1263726600
274,184123000,1199412800
275,179528300,1278524100
276,19808208200,21060154200
277,470660400,1217019800
278,180678400,1182241300
279,179115500,1261285900
280,19885857100,20930370800
281,364846400,1211992500
282,183919200,1176415600
283,180146700,1424077500
284,20319439000,21141532000
285,503294300,1204852500
286,185222000,1241189900
287,178406100,1251917900
288,19808435300,21016414400
289,432139400,1188062400
290,182434500,1229564600
291,178904800,1296887100
292,19629321100,21230370800
293,387793300,1207700400
294,180463400,1188534400
295,180368000,1324487900
296,32313879200,20946356600
297,476518200,1217822500
298,183075000,1210667300
299,180905600,1265346700
300,19822117700,20839270700
301,402109600,1192557900
302,181155100,1219624900
303,178958400,1288950400
304,19690860100,21031830900
305,523958600,1241871900
306,184820100,1240285500
307,178665000,1277227800
308,19888374100,21115359100
309,380699000,1239115700
310,181501500,1304266300
311,179330800,1277125100
312,19832368300,21065652200
313,514890800,1213385800
314,186231800,1221235100
315,178372700,1255484300
316,19828448000,21112331800
317,437976300,1206029200
318,181463600,1308950600
319,181442600,1301417700
320,19868921400,21105128300
321,434414500,1231295000
322,182460200,1211275300
323,179322800,1287551100
324,19863769600,23380402900
325,499851200,1231923800
326,180779800,1304447300
327,179244100,1267347800
328,19915990700,21152398400
329,468919600,1201455700
330,180903100,1221026000
331,178253800,1280953600
332,19977641100,21828665300
333,425061600,1560907100
334,182061300,1491684200
335,180123100,1443805300
336,19760144200,21090812400
337,398719400,1220796000
338,181288600,1262406500
339,177874700,1265480300
340,19756760200,21116400700
341,391589500,1330943200
342,179915000,1309329200
343,179888200,1260180500
344,20850624600,20955537500
345,508635400,1268255000
346,184903500,1284552700
347,179016300,1279423500
348,19828327300,20858514300
349,394944700,1242014100
350,180100900,1318575900
351,178775900,1317417200
352,19905754000,21059100900
353,390879400,1234957100
354,180473500,1257431700
355,179280000,1313197000
356,43630243600,20927168700
357,500933800,1213160800
358,187274600,1284028300
359,177481700,1278354800
360,43367912500,21048118300
361,476632900,1215403300
362,183343900,1191938200
363,178716800,1288901100
364,20610211200,21064905100
365,501629300,1227596800
366,183569900,1432003600
367,178270700,1649389600
368,19702004200,21125634100
369,516397600,1256709000
370,185267700,1231860900
371,178566600,1283588800
372,19827161700,20931468800
373,429948500,1212843700
374,182474200,1252204400
375,179936900,1293379400
376,20067615000,21089313000
377,479822600,1250819000
378,179278300,1201095700
379,181279500,1271749500
380,20220397900,21052397100
381,515905300,1234764100
382,185246800,1283083500
383,178862300,1259765500
384,25122548900,21088684900
385,500782000,1210695300
386,182153700,1230214300
387,179317000,1296879900
388,20013406500,20938238100
389,395726700,1236487600
390,181229000,1247399000
391,179478100,1281292600
392,19909968600,21275231800
393,479049000,1225280600
394,182705400,1254136100
395,179064500,1292551300
396,19985718700,21825838200
397,384523300,1431977600
398,181012600,1445750800
399,179444400,1345687600
400,20001498300,21439512200
401,438527200,1206747800
402,182545900,1309670900
403,179219100,1349722100
404,20096236800,21105985400
405,480312900,1231656300
406,183007600,1224516400
407,179062300,1300285500
408,20232881400,23152767900
409,447227900,1230378300
410,182218200,1223311300
411,179382100,1365978600
412,20018984100,21085376900
413,376444200,1211171600
414,181537600,1221855900
415,178080900,1361354800
416,19995200600,22353600600
417,387344900,1292950600
418,181438200,1278670600
419,179546100,1276238600
420,20001336100,21193184600
421,523960500,1251053700
422,184422200,1195510900
423,177960700,1292620200
424,20112479400,21188926700
425,500899000,1257538400
426,182446700,1205387200
427,177640800,1261781200
428,19818339800,21106122600
429,516669500,1247128400
430,184843900,1223528700
431,180744800,1264515500
432,19760818900,21089231300
433,373811100,1232815800
434,181421400,1186291300
435,179420800,1370784000
436,20122495100,21056887000
437,356107000,1241545700
438,180270300,1235548500
439,179551700,1292711000
440,19772313600,21080893500
441,394473000,1218046400
442,180556000,1208408300
443,179984700,1279586400
444,19795027900,21637623400
445,478582400,1282992000
446,181194300,1257184100
447,180104500,1266779400
448,19917244900,25014044300
449,427641900,1683404100
450,182549100,1454466900
451,179753700,1378853100
452,19931347700,21305408000
453,373706400,1319738500
454,180937000,1292479200
455,179488300,1277698200
456,19720301200,21995923600
457,375830000,1572537700
458,181560800,1446749300
459,178777600,1506212100
460,19834230400,21231934700
461,477340400,1256127200
462,181077300,1242395600
463,180272600,1200030100
464,19890496700,21264358800
465,358818100,1234879900
466,180736500,1184454000
467,179754000,1294814600
468,19973267300,21230423200
469,438636200,1234779500
470,181464000,1239257100
471,179636900,1237244600
472,19919543600,21471959100
473,435460800,1225526900
474,181791200,1181104900
475,179576400,1244465000
476,19794227900,21512981900
477,404197600,1227985700
478,182081200,1201246100
479,178547400,1194647900
480,19823414300,21469096500
481,479765300,1266429200
482,182089400,1203725600
483,180017900,1311714000
484,21480493400,21356548000
485,527883500,1260121200
486,185182500,1188609800
487,179960900,1261329000
488,19884605100,21312152800
489,498912800,1266443500
490,182219100,1201573500
491,179359700,1303752200
492,20025993000,21268570700
493,383615000,1199117600
494,180694000,1224842200
495,179062200,1243832400
496,19804610400,21278704100
497,425210000,1233721000
498,181628500,1209816400
499,179708200,1238690400
500,19783318200,21251971200
501,425554600,1245688200
502,181678700,1243295400
503,178992100,1240698400
504,22370544100,21088251400
505,412308800,1262163300
506,180656500,1210453700
507,179479100,1296668800
508,19827833300,21163597300
509,392873500,1231531700
510,180304200,1243648500
511,178856500,1292977600
512,20050910900,21334670500
513,532232900,1254416000
514,184573900,1292735900
515,177663700,1306515800
516,19850428600,21046241200
517,376792700,1213592700
518,181451800,1190004400
519,179820300,1297661400
520,19735309300,21147758900
521,395137000,1227970000
522,180792700,1247818900
523,179112900,1253058700
524,19755241700,21271894000
525,499420200,1251412100
526,182269800,1201323300
527,180710000,1283403000
528,19706088500,21017480200
529,436251600,1239918000
530,182519700,1217607900
531,180133900,1284660900
532,19764201400,25249643600
533,411396300,1278390900
534,181660400,1274137700
535,178155200,1272582800
536,22665794500,21240353900
537,499590000,1221639300
538,183939800,1208688500
539,179171300,1228886300
540,19812784900,22223333300
541,477251800,1246153400
542,181234900,1274341300
543,177702000,1258067600
544,19696709200,21004156500
545,411535100,1233993500
546,181182500,1196547700
547,179045600,1293937700
548,19597146500,21310684700
549,514742400,1243086100
550,184564800,1201882000
551,178602500,1278043700
552,19700092600,21291804500
553,397675700,1206974700
554,181105200,1203659700
555,179295900,1268736400
556,19760030600,21266460800
557,479973700,1241610200
558,181050300,1233413500
559,180572200,1292966200
560,19806705700,21230981000
561,500524900,1229790900
562,182150000,1233632600
563,179650300,1278760000
564,19655324000,21066094500
565,425914400,1232138300
566,181150600,1315809200
567,179365300,1258217200
568,19671226200,21017067300
569,537640900,1244521600
570,183923900,1290090600
571,179289200,1307598600
572,19755819300,21020021300
573,472699900,1260056400
574,180602500,1261690100
575,179442300,1273300500
576,19717304800,21260477000
577,484801800,1243243000
578,182154700,1212271600
579,180050600,1307312200
580,19836505500,21096168100
581,392620600,1432502800
582,181727200,1492499200
583,178812600,1503053400
584,21312116400,21211858100
585,376986800,1234092300
586,182472300,1273232700
587,180344000,1257882100
588,19836339600,21236424900
589,478452800,1276586000
590,181571900,1310156500
591,178273700,1341753200
592,19735080400,21145083200
593,396003200,1245112000
594,180559100,1294161700
595,179271400,1282642400
596,19679041000,21077867800
597,433666100,1225403100
598,182670900,1201654200
599,178958600,1272258900
600,19699413900,21078715900
601,473249900,1242149300
602,181143600,1265924300
603,179231800,1258330500
604,19762376400,21049382800
605,477561400,1244240600
606,182949300,1277679800
607,178644100,1349349000
608,19897606200,21100152700
609,514015400,1262587100
610,186369800,1282254800
611,178709000,1277104400
612,19801472000,21072812000
613,425308500,1246157000
614,183208500,1247983900
615,179253300,1286167800
616,19653399800,24498438400
617,477637100,1263319900
618,183930700,1273213700
619,178622500,1350814700
620,19752966400,21087859200
621,377107200,1239719400
622,180775400,1217218800
623,179366800,1293733100
624,19811527400,21064804000
625,414731100,1244844800
626,181227700,1256252300
627,178922700,1260506300
628,19797701000,20898642600
629,433073400,1241330300
630,182317400,1211272700
631,178794000,1256491700
632,19810973600,21023449900
633,499164500,1239648000
634,182646100,1219969800
635,179865000,1277758000
636,26571956700,21075019200
637,441097600,1203621000
638,183343500,1248762500
639,179832700,1305018700
640,19959444200,21105265800
641,393780000,1221767700
642,181376800,1237381900
643,181488400,1295635300
644,19970015300,21129865100
645,501357200,1260340600
646,184754500,1228147000
647,178960200,1283514400
648,19919210500,21087655000
649,509103700,1243198900
650,184877400,1266474100
651,178275000,1288049100
652,19882015200,21016071700
653,478060000,1252996800
654,180549200,1261594200
655,178655900,1218273200
656,20326865300,21050305400
657,459352900,1225504000
658,181557500,1232554700
659,179101800,1345626900
660,19862924900,21153320100
661,438162700,1263453900
662,182511700,1195658900
663,179848700,1229559800
664,19911539800,22288243100
665,501034700,1484571000
666,183893800,1379004300
667,178570200,1373430500
668,19960835400,21046636300
669,397650200,1241513400
670,181308200,1209417600
671,178915800,1267654000
672,19969175300,21128564900
673,523842300,1212117200
674,184735800,1214317800
675,180531700,1239695400
676,20206579400,21114992800
677,390907300,1252427700
678,181258000,1215173800
679,178715900,1265115000
680,19990550300,21301407900
681,390342800,1259749800
682,181092000,1234131800
683,179407100,1267226900
684,20071575300,21104280200
685,503537400,1249680400
686,184112500,1211875500
687,180033400,1298609600
688,19698945700,21094325100
689,479257000,1274249500
690,182650700,1221848200
691,179309200,1290996900
692,19700546600,21186496500
693,423787000,1333564300
694,182135000,1265135200
695,180461800,1318418600
696,19774074500,21085951400
697,526450100,1228169300
698,184693000,1285092100
699,179425600,1266897600
700,19875845100,21501016400
701,480307600,1281729000
702,184740400,1237299600
703,177801400,1248729100
704,19703346500,21403970900
705,527559400,1232392700
706,183441700,1241880900
707,179069100,1478472600
708,19657894300,21073729000
709,434175900,1225339000
710,181609300,1211794600
711,180493700,1279659800
712,19750608300,21095933100
713,518704300,1244572800
714,185038700,1215787100
715,178842500,1263569000
716,19838056900,21262259700
717,478337000,1245980000
718,180218300,1197419000
719,179657600,1223854100
720,19788805900,21246589800
721,500861500,1268160100
722,184303200,1206894200
723,179832700,1211401200
724,19759690100,21123708300
725,511109200,1240458200
726,185695600,1253407300
727,178852000,1274641700
728,19829776800,21315716500
729,439372700,1226077800
730,183246800,1230914500
731,179519300,1224146800
732,19674416500,21192149200
733,514715200,1240277500
734,185840000,1201701400
735,178763800,1213328200
736,24971817000,21205337700
737,434707500,1247611400
738,182022600,1246262100
739,180511400,1252188800
740,20030109100,24299574500
741,400698600,1707399700
742,182673300,1482756500
743,179050500,1337529500
744,19790896100,21022773600
745,376829400,1268633400
746,180953300,1241595300
747,180231300,1267595300
748,19679344300,21032135900
749,515205700,1232218900
750,184984000,1202790500
751,178515100,1265812700
752,19641596700,21085759700
753,472909600,1222863900
754,181194300,1201053000
755,178973600,1206609200
756,19667366700,20979429900
757,393824600,1209136100
758,180753300,1202308900
759,178143600,1238693000
760,20096174700,21092670800
761,406136400,1236827200
762,181864800,1216936500
763,177458100,1230334500
764,19738076200,21130684500
765,498859000,1232979600
766,182749700,1205327100
767,180174500,1201743300
768,19685868500,21008573300
769,394605400,1235101300
770,180781600,1200601900
771,179268200,1222011900
772,19656443000,21119975400
773,500164700,1197050300
774,182924600,1191470200
775,179276200,1244341500
776,19672881500,21100126400
777,500121900,1256192200
778,184318800,1209308500
779,181288000,1286270400
780,19696799500,21019955200
781,416418400,1226589800
782,182132300,1214926800
783,179022200,1261930200
784,19743346700,21014056300
785,479928100,1230138100
786,180699900,1230535200
787,179510500,1245561200
788,20666348800,22275760800
789,479271700,1314414000
790,181934100,1313002900
791,179330700,1299131400
792,19739834400,21128771900
793,514304800,1272654700
794,186205800,1251405800
795,177582400,1268559300
796,19878729100,20901609200
797,529688900,1252227600
798,184386400,1261525700
799,178742700,1252847500
800,19724013900,22127155600
801,514511600,1354654000
802,185577500,1361374200
803,179466900,1315744500
804,19860395100,21088293800
805,456098800,1238837100
806,182940700,1260544800
807,179476000,1286962800
808,19678942300,21100978200
809,444176500,1206945200
810,183646000,1272077200
811,178588700,1306207300
812,19800425000,20999641400
813,470905600,1235380200
814,181599400,1237206200
815,177827800,1213771500
816,19750233000,20994951300
817,510372900,1265662900
818,185629900,1197212300
819,178222100,1279584600
820,19654428400,21107215300
821,403084000,1241460100
822,180652300,1197972300
823,179212300,1265513900
824,19800326000,25409929400
825,389083200,1293581300
826,181683600,1291542300
827,180463900,1284602800
828,19803047400,21201021900
829,393107500,1270670800
830,180614800,1236096300
831,178975500,1260663500
832,19788778500,20852024400
833,481222900,1253918500
834,182447000,1204425000
835,179556900,1266160900
836,21898162600,21073061200
837,432436100,1273062300
838,184228700,1224497200
839,175116700,1231182600
840,19712249200,21034595900
841,434294600,1228282300
842,182649400,1215036000
843,179800500,1255915700
844,19701189400,21023501400
845,384575700,1238232900
846,181665400,1222575100
847,179513800,1277364300
848,20590688200,21049694000
849,482421900,1226322500
850,182210300,1211816800
851,179833300,1254534600
852,19810443000,21050958100
853,473530600,1231393400
854,180964700,1194470800
855,178796000,1228205000
856,19723583200,21279428500
857,404659100,1237576900
858,180612000,1225291800
859,179229300,1247106300
860,19671029700,21113758800
861,354815000,1224987300
862,181745700,1219837800
863,178581300,1261682400
864,19683730200,21099313500
865,405664300,1265939400
866,181177200,1250156600
867,179662000,1258713200
868,19812870600,21226662000
869,372751500,1225296000
870,181370000,1198927300
871,179268200,1248845300
872,19763838000,22255941800
873,396705700,1235083200
874,180523200,1229198700
875,178722000,1283196100
876,19757645600,21243057000
877,376420800,1306129700
878,180934500,1284738300
879,180029000,1271423800
880,19803671800,21033076100
881,428992700,1256760400
882,181505400,1229964700
883,180274100,1251714200
884,19788097300,21023152800
885,512393100,1215928900
886,185127000,1217618300
887,179485500,1313518700
888,23430692700,21017511900
889,433414800,1204117500
890,181681000,1197738800
891,179428700,1209912200
892,19838308200,21100747600
893,474008500,1248996900
894,183867500,1248207900
895,178682500,1281351200
896,19826966000,21204543900
897,438569500,1231269400
898,183392700,1212481900
899,179480700,1274324500
900,19981351500,21229247300
901,411847100,1258460000
902,183140400,1215814200
903,179887800,1221382300
904,20604474600,21136431100
905,493994100,1267519700
906,180916100,1242162200
907,179606600,1218298700
908,20230133400,34319027300
909,416357200,1237273700
910,181424700,1228661700
911,179665200,1295982900
912,20389148400,22364910900
913,502730400,1355866100
914,184567300,1288195400
915,178044900,1290761300
916,19989868200,21095986400
917,510760400,1275873600
918,184785800,1208645600
919,179378400,1297910500
920,19947965500,21057599400
921,502594000,1247230000
922,184618600,1240122000
923,179135500,1284809100
924,19956087300,21116757400
925,397579000,1260044500
926,181363900,1219218500
927,180753200,1256409900
928,20021739100,21397172300
929,536159500,1214984500
930,183786200,1295225500
931,179499700,1268151000
932,28505210800,21229206900
933,461359200,1241383100
934,184341700,1242281600
935,178811500,1246148900
936,23974489600,21197883700
937,440017500,1212359900
938,180436500,1260190000
939,179066500,1276976700
940,20102582200,21313444700
941,444852200,1245856700
942,182386700,1246009500
943,180496100,1271437100
944,20127128300,21202766900
945,428512900,1249438400
946,181676400,1219693200
947,179259400,1225809500
948,20547024000,21092397700
949,501458100,1256655200
950,186533200,1223094700
951,178181400,1264823600
952,20084782000,21288271800
953,498464300,1238236000
954,181282100,1206396700
955,179613100,1215388000
956,19981991100,21464574400
957,477658200,1242176500
958,180342900,1230801900
959,179215600,1209488300
960,20165653600,21247815800
961,356383600,1236066100
962,181469000,1220164800
963,179081900,1190720100
964,19972097100,21246084300
965,499199200,1228341300
966,183838500,1177831400
967,179549000,1244583800
968,19984080500,21317241200
969,427356900,1235983900
970,181408500,1242697000
971,180126100,1279389900
972,20148611900,21236272300
973,378617900,1266426700
974,181420700,1192549600
975,178593800,1195342400
976,20075401600,21261129500
977,513027200,1257253400
978,184424700,1199458700
979,180159600,1262444800
980,20122087900,21339145700
981,477588000,1239342200
982,180136500,1206769100
983,178703500,1221447600
984,19902828100,21162788800
985,425625400,1236117400
986,181254000,1197674500
987,179282300,1221286500
988,20666885000,21265240200
989,446780200,1239373500
990,182662000,1276083500
991,178990500,1241153900
992,20183872100,23913079100
993,405462000,1224340900
994,181479000,1234082500
995,178982200,1256410200
996,19902636000,22350089600
997,440036700,1254976600
998,181040800,1196858400
999,179087800,1263671400
